date,variable,value
2024-07-11,kospi,2891.35009765625
2024-07-12,kospi,2857.0
2024-07-15,kospi,2860.919921875
2024-07-16,kospi,2866.090087890625
2024-07-17,kospi,2843.2900390625
2024-07-18,kospi,2824.35009765625
2024-07-19,kospi,2795.4599609375
2024-07-22,kospi,2763.510009765625
2024-07-23,kospi,2774.2900390625
2024-07-24,kospi,2758.7099609375
2024-07-25,kospi,2710.64990234375
2024-07-26,kospi,2731.89990234375
2024-07-29,kospi,2765.530029296875
2024-07-30,kospi,2738.18994140625
2024-07-31,kospi,2770.68994140625
2024-08-01,kospi,2777.679931640625
2024-08-02,kospi,2676.18994140625
2024-08-05,kospi,2441.550048828125
2024-08-06,kospi,2522.14990234375
2024-08-07,kospi,2568.409912109375
2024-08-08,kospi,2556.72998046875
2024-08-09,kospi,2588.429931640625
2024-08-12,kospi,2618.300048828125
2024-08-13,kospi,2621.5
2024-08-14,kospi,2644.5
2024-08-16,kospi,2697.22998046875
2024-08-19,kospi,2674.360107421875
2024-08-20,kospi,2696.6298828125
2024-08-21,kospi,2701.1298828125
2024-08-22,kospi,2707.669921875
2024-08-23,kospi,2701.68994140625
2024-08-26,kospi,2698.010009765625
2024-08-27,kospi,2689.25
2024-08-28,kospi,2689.830078125
2024-08-29,kospi,2662.280029296875
2024-08-30,kospi,2674.31005859375
2024-09-02,kospi,2681.0
2024-09-03,kospi,2664.6298828125
2024-09-04,kospi,2580.800048828125
2024-09-05,kospi,2575.5
2024-09-06,kospi,2544.280029296875
2024-09-09,kospi,2535.929931640625
2024-09-10,kospi,2523.429931640625
2024-09-11,kospi,2513.3701171875
2024-09-12,kospi,2572.090087890625
2024-09-13,kospi,2575.409912109375
2024-09-19,kospi,2580.800048828125
2024-09-20,kospi,2593.3701171875
2024-09-23,kospi,2602.010009765625
2024-09-24,kospi,2631.679931640625
2024-09-25,kospi,2596.320068359375
2024-09-26,kospi,2671.570068359375
2024-09-27,kospi,2649.780029296875
2024-09-30,kospi,2593.27001953125
2024-10-02,kospi,2561.68994140625
2024-10-04,kospi,2569.7099609375
2024-10-07,kospi,2610.3798828125
2024-10-08,kospi,2594.360107421875
2024-10-10,kospi,2599.159912109375
2024-10-11,kospi,2596.909912109375
2024-10-14,kospi,2623.2900390625
2024-10-15,kospi,2633.449951171875
2024-10-16,kospi,2610.360107421875
2024-10-17,kospi,2609.300048828125
2024-10-18,kospi,2593.820068359375
2024-10-21,kospi,2604.919921875
2024-10-22,kospi,2570.699951171875
2024-10-23,kospi,2599.6201171875
2024-10-24,kospi,2581.030029296875
2024-10-25,kospi,2583.27001953125
2024-10-28,kospi,2612.429931640625
2024-10-29,kospi,2617.800048828125
2024-10-30,kospi,2593.7900390625
2024-10-31,kospi,2556.14990234375
2024-11-01,kospi,2542.360107421875
2024-11-04,kospi,2588.969970703125
2024-11-05,kospi,2576.8798828125
2024-11-06,kospi,2563.510009765625
2024-11-07,kospi,2564.6298828125
2024-11-08,kospi,2561.14990234375
2024-11-11,kospi,2531.659912109375
2024-11-12,kospi,2482.570068359375
2024-11-13,kospi,2417.080078125
2024-11-14,kospi,2418.860107421875
2024-11-15,kospi,2416.860107421875
2024-11-18,kospi,2469.070068359375
2024-11-19,kospi,2471.949951171875
2024-11-20,kospi,2482.2900390625
2024-11-21,kospi,2480.6298828125
2024-11-22,kospi,2501.239990234375
2024-11-25,kospi,2534.340087890625
2024-11-26,kospi,2520.360107421875
2024-11-27,kospi,2503.06005859375
2024-11-28,kospi,2504.669921875
2024-11-29,kospi,2455.909912109375
2024-12-02,kospi,2454.47998046875
2024-12-03,kospi,2500.10009765625
2024-12-04,kospi,2464.0
2024-12-05,kospi,2441.85009765625
2024-12-06,kospi,2428.159912109375
2024-12-09,kospi,2360.580078125
2024-12-10,kospi,2417.840087890625
2024-12-11,kospi,2442.510009765625
2024-12-12,kospi,2482.1201171875
2024-12-13,kospi,2494.4599609375
2024-12-16,kospi,2488.969970703125
2024-12-17,kospi,2456.81005859375
2024-12-18,kospi,2484.429931640625
2024-12-19,kospi,2435.929931640625
2024-12-20,kospi,2404.14990234375
2024-12-23,kospi,2442.010009765625
2024-12-24,kospi,2440.52001953125
2024-12-26,kospi,2429.669921875
2024-12-27,kospi,2404.77001953125
2024-12-30,kospi,2399.489990234375
2025-01-02,kospi,2398.93994140625
2025-01-03,kospi,2441.919921875
2025-01-06,kospi,2488.639892578125
2025-01-07,kospi,2492.10009765625
2025-01-08,kospi,2521.050048828125
2025-01-09,kospi,2521.89990234375
2025-01-10,kospi,2515.780029296875
2025-01-13,kospi,2489.56005859375
2025-01-14,kospi,2497.39990234375
2025-01-15,kospi,2496.81005859375
2025-01-16,kospi,2527.489990234375
2025-01-17,kospi,2523.550048828125
2025-01-20,kospi,2520.050048828125
2025-01-21,kospi,2518.030029296875
2025-01-22,kospi,2547.06005859375
2025-01-23,kospi,2515.489990234375
2025-01-24,kospi,2536.800048828125
2025-01-31,kospi,2517.3701171875
2025-02-03,kospi,2453.949951171875
2025-02-04,kospi,2481.68994140625
2025-02-05,kospi,2509.27001953125
2025-02-06,kospi,2536.75
2025-02-07,kospi,2521.919921875
2025-02-10,kospi,2521.27001953125
2025-02-11,kospi,2539.050048828125
2025-02-12,kospi,2548.389892578125
2025-02-13,kospi,2583.169921875
2025-02-14,kospi,2591.050048828125
2025-02-17,kospi,2610.419921875
2025-02-18,kospi,2626.81005859375
2025-02-19,kospi,2671.52001953125
2025-02-20,kospi,2654.06005859375
2025-02-21,kospi,2654.580078125
2025-02-24,kospi,2645.27001953125
2025-02-25,kospi,2630.2900390625
2025-02-26,kospi,2641.090087890625
2025-02-27,kospi,2621.75
2025-02-28,kospi,2532.780029296875
2025-03-04,kospi,2528.919921875
2025-03-05,kospi,2558.1298828125
2025-03-06,kospi,2576.159912109375
2025-03-07,kospi,2563.47998046875
2025-03-10,kospi,2570.389892578125
2025-03-11,kospi,2537.60009765625
2025-03-12,kospi,2574.820068359375
2025-03-13,kospi,2573.639892578125
2025-03-14,kospi,2566.360107421875
2025-03-17,kospi,2610.68994140625
2025-03-18,kospi,2612.340087890625
2025-03-19,kospi,2628.6201171875
2025-03-20,kospi,2637.10009765625
2025-03-21,kospi,2643.1298828125
2025-03-24,kospi,2632.070068359375
2025-03-25,kospi,2615.81005859375
2025-03-26,kospi,2643.93994140625
2025-03-27,kospi,2607.14990234375
2025-03-28,kospi,2557.97998046875
2025-03-31,kospi,2481.1201171875
2025-04-01,kospi,2521.389892578125
2025-04-02,kospi,2505.860107421875
2025-04-03,kospi,2486.699951171875
2025-04-04,kospi,2465.419921875
2025-04-07,kospi,2328.199951171875
2025-04-08,kospi,2334.22998046875
2025-04-09,kospi,2293.699951171875
2025-04-10,kospi,2445.06005859375
2025-04-11,kospi,2432.719970703125
2025-04-14,kospi,2455.889892578125
2025-04-15,kospi,2477.409912109375
2025-04-16,kospi,2447.429931640625
2025-04-17,kospi,2470.409912109375
2025-04-18,kospi,2483.419921875
2025-04-21,kospi,2488.419921875
2025-04-22,kospi,2486.639892578125
2025-04-23,kospi,2525.56005859375
2025-04-24,kospi,2522.330078125
2025-04-25,kospi,2546.300048828125
2025-04-28,kospi,2548.860107421875
2025-04-29,kospi,2565.419921875
2025-04-30,kospi,2556.610107421875
2025-05-02,kospi,2559.7900390625
2025-05-07,kospi,2573.800048828125
2025-05-08,kospi,2579.47998046875
2025-05-09,kospi,2577.27001953125
2025-05-12,kospi,2607.330078125
2025-05-13,kospi,2608.419921875
2025-05-14,kospi,2640.570068359375
2025-05-15,kospi,2621.360107421875
2025-05-16,kospi,2626.8701171875
2025-05-19,kospi,2603.419921875
2025-05-20,kospi,2601.800048828125
2025-05-21,kospi,2625.580078125
2025-05-22,kospi,2593.669921875
2025-05-23,kospi,2592.090087890625
2025-05-26,kospi,2644.39990234375
2025-05-27,kospi,2637.219970703125
2025-05-28,kospi,2670.14990234375
2025-05-29,kospi,2720.639892578125
2025-05-30,kospi,2697.669921875
2025-06-02,kospi,2698.969970703125
2025-06-04,kospi,2770.840087890625
2025-06-05,kospi,2812.050048828125
2025-06-09,kospi,2855.77001953125
2025-06-10,kospi,2871.85009765625
2025-06-11,kospi,2907.0400390625
2025-06-12,kospi,2920.030029296875
2025-06-13,kospi,2894.6201171875
2025-06-16,kospi,2946.659912109375
2025-06-17,kospi,2950.300048828125
2025-06-18,kospi,2972.18994140625
2025-06-19,kospi,2977.739990234375
2025-06-20,kospi,3021.840087890625
2025-06-23,kospi,3014.469970703125
2025-06-24,kospi,3103.639892578125
2025-06-25,kospi,3108.25
2025-06-26,kospi,3079.56005859375
2025-06-27,kospi,3055.93994140625
2025-06-30,kospi,3071.699951171875
2025-07-01,kospi,3089.64990234375
2025-07-02,kospi,3075.06005859375
2025-07-03,kospi,3116.27001953125
2025-07-04,kospi,3054.280029296875
2025-07-07,kospi,3059.469970703125
2025-07-08,kospi,3114.949951171875
2025-07-09,kospi,3133.739990234375
2025-07-10,kospi,3183.22998046875
2025-07-11,kospi,3175.77001953125
2025-07-14,kospi,3202.030029296875
2025-07-15,kospi,3215.280029296875
2025-07-16,kospi,3186.3798828125
2025-07-17,kospi,3192.2900390625
2025-07-18,kospi,3188.070068359375
2025-07-21,kospi,3210.81005859375
2025-07-22,kospi,3169.93994140625
2025-07-23,kospi,3183.77001953125
2025-07-24,kospi,3190.449951171875
2025-07-25,kospi,3196.050048828125
2025-07-28,kospi,3209.52001953125
2025-07-29,kospi,3230.570068359375
2025-07-30,kospi,3254.469970703125
2025-07-31,kospi,3245.43994140625
2025-08-01,kospi,3119.409912109375
2025-08-04,kospi,3147.75
2025-08-05,kospi,3198.0
2025-08-06,kospi,3198.139892578125
2025-08-07,kospi,3227.679931640625
2025-08-08,kospi,3210.010009765625
2025-08-11,kospi,3206.77001953125
2025-08-12,kospi,3189.909912109375
2025-08-13,kospi,3224.3701171875
2025-08-14,kospi,3225.659912109375
2025-08-18,kospi,3177.280029296875
2025-08-19,kospi,3151.56005859375
2025-08-20,kospi,3130.090087890625
2025-08-21,kospi,3141.739990234375
2025-08-22,kospi,3168.72998046875
2025-08-25,kospi,3209.860107421875
2025-08-26,kospi,3179.360107421875
2025-08-27,kospi,3187.159912109375
2025-08-28,kospi,3196.320068359375
2025-08-29,kospi,3186.010009765625
2025-09-01,kospi,3142.929931640625
2025-09-02,kospi,3172.35009765625
2025-09-03,kospi,3184.419921875
2025-09-04,kospi,3200.830078125
2025-09-05,kospi,3205.1201171875
2025-09-08,kospi,3219.590087890625
2025-09-09,kospi,3260.050048828125
2025-09-10,kospi,3314.530029296875
2025-09-11,kospi,3344.199951171875
2025-09-12,kospi,3395.5400390625
2025-09-15,kospi,3407.31005859375
2025-09-16,kospi,3449.6201171875
2025-09-17,kospi,3413.39990234375
2025-09-18,kospi,3461.300048828125
2025-09-19,kospi,3445.239990234375
2025-09-22,kospi,3468.64990234375
2025-09-23,kospi,3486.18994140625
2025-09-24,kospi,3472.139892578125
2025-09-25,kospi,3471.110107421875
2025-09-26,kospi,3386.050048828125
2025-09-29,kospi,3431.2099609375
2025-09-30,kospi,3424.60009765625
2025-10-01,kospi,3455.830078125
2025-10-02,kospi,3549.2099609375
2025-10-10,kospi,3610.60009765625
2025-10-13,kospi,3584.550048828125
2025-10-14,kospi,3561.81005859375
2025-10-15,kospi,3657.280029296875
2025-10-16,kospi,3748.3701171875
2025-10-17,kospi,3748.889892578125
2025-10-20,kospi,3814.68994140625
2025-10-21,kospi,3823.840087890625
2025-10-22,kospi,3883.679931640625
2025-10-23,kospi,3845.56005859375
2025-10-24,kospi,3941.590087890625
2025-10-27,kospi,4042.830078125
2025-10-28,kospi,4010.409912109375
2025-10-29,kospi,4081.14990234375
2025-10-30,kospi,4086.889892578125
2025-10-31,kospi,4107.5
2025-11-03,kospi,4221.8701171875
2025-11-04,kospi,4121.740234375
2025-11-05,kospi,4004.419921875
2025-11-06,kospi,4026.449951171875
2025-11-07,kospi,3953.760009765625
2025-11-10,kospi,4073.239990234375
2025-11-11,kospi,4106.39013671875
2025-11-12,kospi,4150.39013671875
2025-11-13,kospi,4170.6298828125
2025-11-14,kospi,4011.570068359375
2025-11-17,kospi,4089.25
2025-11-18,kospi,3953.6201171875
2025-11-19,kospi,3929.510009765625
2025-11-20,kospi,4004.85009765625
2025-11-21,kospi,3853.260009765625
2025-11-24,kospi,3846.06005859375
2025-11-25,kospi,3857.780029296875
2025-11-26,kospi,3960.8701171875
2025-11-27,kospi,3986.909912109375
2025-11-28,kospi,3926.590087890625
2025-12-01,kospi,3920.3701171875
2025-12-02,kospi,3994.929931640625
2025-12-03,kospi,4036.300048828125
2025-12-04,kospi,4028.510009765625
2025-12-05,kospi,4100.0498046875
2025-12-08,kospi,4154.85009765625
2025-12-09,kospi,4143.5498046875
2025-12-10,kospi,4135.0
2025-12-11,kospi,4110.6201171875
2025-12-12,kospi,4167.16015625
2025-12-15,kospi,4090.590087890625
2025-12-16,kospi,3999.1298828125
2025-12-17,kospi,4056.409912109375
2025-12-18,kospi,3994.510009765625
2025-12-19,kospi,4020.550048828125
2025-12-22,kospi,4105.93017578125
2025-12-23,kospi,4117.31982421875
2025-12-24,kospi,4108.6201171875
2025-12-26,kospi,4129.68017578125
2025-12-29,kospi,4220.56005859375
2025-12-30,kospi,4214.169921875
2010-01-04,sp500,1132.989990234375
2010-01-05,sp500,1136.52001953125
2010-01-06,sp500,1137.1400146484375
2010-01-07,sp500,1141.68994140625
2010-01-08,sp500,1144.97998046875
2010-01-11,sp500,1146.97998046875
2010-01-12,sp500,1136.219970703125
2010-01-13,sp500,1145.6800537109375
2010-01-14,sp500,1148.4599609375
2010-01-15,sp500,1136.030029296875
2010-01-19,sp500,1150.22998046875
2010-01-20,sp500,1138.0400390625
2010-01-21,sp500,1116.47998046875
2010-01-22,sp500,1091.760009765625
2010-01-25,sp500,1096.780029296875
2010-01-26,sp500,1092.1700439453125
2010-01-27,sp500,1097.5
2010-01-28,sp500,1084.530029296875
2010-01-29,sp500,1073.8699951171875
2010-02-01,sp500,1089.18994140625
2010-02-02,sp500,1103.3199462890625
2010-02-03,sp500,1097.280029296875
2010-02-04,sp500,1063.1099853515625
2010-02-05,sp500,1066.18994140625
2010-02-08,sp500,1056.739990234375
2010-02-09,sp500,1070.52001953125
2010-02-10,sp500,1068.1300048828125
2010-02-11,sp500,1078.469970703125
2010-02-12,sp500,1075.510009765625
2010-02-16,sp500,1094.8699951171875
2010-02-17,sp500,1099.510009765625
2010-02-18,sp500,1106.75
2010-02-19,sp500,1109.1700439453125
2010-02-22,sp500,1108.010009765625
2010-02-23,sp500,1094.5999755859375
2010-02-24,sp500,1105.239990234375
2010-02-25,sp500,1102.93994140625
2010-02-26,sp500,1104.489990234375
2010-03-01,sp500,1115.7099609375
2010-03-02,sp500,1118.31005859375
2010-03-03,sp500,1118.7900390625
2010-03-04,sp500,1122.969970703125
2010-03-05,sp500,1138.699951171875
2010-03-08,sp500,1138.5
2010-03-09,sp500,1140.449951171875
2010-03-10,sp500,1145.6099853515625
2010-03-11,sp500,1150.239990234375
2010-03-12,sp500,1149.989990234375
2010-03-15,sp500,1150.510009765625
2010-03-16,sp500,1159.4599609375
2010-03-17,sp500,1166.2099609375
2010-03-18,sp500,1165.8299560546875
2010-03-19,sp500,1159.9000244140625
2010-03-22,sp500,1165.81005859375
2010-03-23,sp500,1174.1700439453125
2010-03-24,sp500,1167.719970703125
2010-03-25,sp500,1165.72998046875
2010-03-26,sp500,1166.5899658203125
2010-03-29,sp500,1173.219970703125
2010-03-30,sp500,1173.27001953125
2010-03-31,sp500,1169.4300537109375
2010-04-01,sp500,1178.0999755859375
2010-04-05,sp500,1187.43994140625
2010-04-06,sp500,1189.43994140625
2010-04-07,sp500,1182.449951171875
2010-04-08,sp500,1186.43994140625
2010-04-09,sp500,1194.3699951171875
2010-04-12,sp500,1196.47998046875
2010-04-13,sp500,1197.300048828125
2010-04-14,sp500,1210.6500244140625
2010-04-15,sp500,1211.6700439453125
2010-04-16,sp500,1192.1300048828125
2010-04-19,sp500,1197.52001953125
2010-04-20,sp500,1207.1700439453125
2010-04-21,sp500,1205.93994140625
2010-04-22,sp500,1208.6700439453125
2010-04-23,sp500,1217.280029296875
2010-04-26,sp500,1212.050048828125
2010-04-27,sp500,1183.7099609375
2010-04-28,sp500,1191.3599853515625
2010-04-29,sp500,1206.780029296875
2010-04-30,sp500,1186.68994140625
2010-05-03,sp500,1202.260009765625
2010-05-04,sp500,1173.5999755859375
2010-05-05,sp500,1165.8699951171875
2010-05-06,sp500,1128.1500244140625
2010-05-07,sp500,1110.8800048828125
2010-05-10,sp500,1159.72998046875
2010-05-11,sp500,1155.7900390625
2010-05-12,sp500,1171.6700439453125
2010-05-13,sp500,1157.43994140625
2010-05-14,sp500,1135.6800537109375
2010-05-17,sp500,1136.93994140625
2010-05-18,sp500,1120.800048828125
2010-05-19,sp500,1115.050048828125
2010-05-20,sp500,1071.5899658203125
2010-05-21,sp500,1087.68994140625
2010-05-24,sp500,1073.6500244140625
2010-05-25,sp500,1074.030029296875
2010-05-26,sp500,1067.949951171875
2010-05-27,sp500,1103.06005859375
2010-05-28,sp500,1089.4100341796875
2010-06-01,sp500,1070.7099609375
2010-06-02,sp500,1098.3800048828125
2010-06-03,sp500,1102.8299560546875
2010-06-04,sp500,1064.8800048828125
2010-06-07,sp500,1050.469970703125
2010-06-08,sp500,1062.0
2010-06-09,sp500,1055.68994140625
2010-06-10,sp500,1086.8399658203125
2010-06-11,sp500,1091.5999755859375
2010-06-14,sp500,1089.6300048828125
2010-06-15,sp500,1115.22998046875
2010-06-16,sp500,1114.6099853515625
2010-06-17,sp500,1116.0400390625
2010-06-18,sp500,1117.510009765625
2010-06-21,sp500,1113.199951171875
2010-06-22,sp500,1095.31005859375
2010-06-23,sp500,1092.0400390625
2010-06-24,sp500,1073.68994140625
2010-06-25,sp500,1076.760009765625
2010-06-28,sp500,1074.5699462890625
2010-06-29,sp500,1041.239990234375
2010-06-30,sp500,1030.7099609375
2010-07-01,sp500,1027.3699951171875
2010-07-02,sp500,1022.5800170898438
2010-07-06,sp500,1028.06005859375
2010-07-07,sp500,1060.27001953125
2010-07-08,sp500,1070.25
2010-07-09,sp500,1077.9599609375
2010-07-12,sp500,1078.75
2010-07-13,sp500,1095.3399658203125
2010-07-14,sp500,1095.1700439453125
2010-07-15,sp500,1096.47998046875
2010-07-16,sp500,1064.8800048828125
2010-07-19,sp500,1071.25
2010-07-20,sp500,1083.47998046875
2010-07-21,sp500,1069.5899658203125
2010-07-22,sp500,1093.6700439453125
2010-07-23,sp500,1102.6600341796875
2010-07-26,sp500,1115.010009765625
2010-07-27,sp500,1113.8399658203125
2010-07-28,sp500,1106.1300048828125
2010-07-29,sp500,1101.530029296875
2010-07-30,sp500,1101.5999755859375
2010-08-02,sp500,1125.8599853515625
2010-08-03,sp500,1120.4599609375
2010-08-04,sp500,1127.239990234375
2010-08-05,sp500,1125.81005859375
2010-08-06,sp500,1121.6400146484375
2010-08-09,sp500,1127.7900390625
2010-08-10,sp500,1121.06005859375
2010-08-11,sp500,1089.469970703125
2010-08-12,sp500,1083.6099853515625
2010-08-13,sp500,1079.25
2010-08-16,sp500,1079.3800048828125
2010-08-17,sp500,1092.5400390625
2010-08-18,sp500,1094.1600341796875
2010-08-19,sp500,1075.6300048828125
2010-08-20,sp500,1071.68994140625
2010-08-23,sp500,1067.3599853515625
2010-08-24,sp500,1051.8699951171875
2010-08-25,sp500,1055.3299560546875
2010-08-26,sp500,1047.219970703125
2010-08-27,sp500,1064.5899658203125
2010-08-30,sp500,1048.9200439453125
2010-08-31,sp500,1049.3299560546875
2010-09-01,sp500,1080.2900390625
2010-09-02,sp500,1090.0999755859375
2010-09-03,sp500,1104.510009765625
2010-09-07,sp500,1091.8399658203125
2010-09-08,sp500,1098.8699951171875
2010-09-09,sp500,1104.1800537109375
2010-09-10,sp500,1109.550048828125
2010-09-13,sp500,1121.9000244140625
2010-09-14,sp500,1121.0999755859375
2010-09-15,sp500,1125.0699462890625
2010-09-16,sp500,1124.6600341796875
2010-09-17,sp500,1125.5899658203125
2010-09-20,sp500,1142.7099609375
2010-09-21,sp500,1139.780029296875
2010-09-22,sp500,1134.280029296875
2010-09-23,sp500,1124.8299560546875
2010-09-24,sp500,1148.6700439453125
2010-09-27,sp500,1142.1600341796875
2010-09-28,sp500,1147.699951171875
2010-09-29,sp500,1144.72998046875
2010-09-30,sp500,1141.199951171875
2010-10-01,sp500,1146.239990234375
2010-10-04,sp500,1137.030029296875
2010-10-05,sp500,1160.75
2010-10-06,sp500,1159.969970703125
2010-10-07,sp500,1158.06005859375
2010-10-08,sp500,1165.1500244140625
2010-10-11,sp500,1165.3199462890625
2010-10-12,sp500,1169.77001953125
2010-10-13,sp500,1178.0999755859375
2010-10-14,sp500,1173.81005859375
2010-10-15,sp500,1176.18994140625
2010-10-18,sp500,1184.7099609375
2010-10-19,sp500,1165.9000244140625
2010-10-20,sp500,1178.1700439453125
2010-10-21,sp500,1180.260009765625
2010-10-22,sp500,1183.0799560546875
2010-10-25,sp500,1185.6199951171875
2010-10-26,sp500,1185.6400146484375
2010-10-27,sp500,1182.449951171875
2010-10-28,sp500,1183.780029296875
2010-10-29,sp500,1183.260009765625
2010-11-01,sp500,1184.3800048828125
2010-11-02,sp500,1193.5699462890625
2010-11-03,sp500,1197.9599609375
2010-11-04,sp500,1221.06005859375
2010-11-05,sp500,1225.8499755859375
2010-11-08,sp500,1223.25
2010-11-09,sp500,1213.4000244140625
2010-11-10,sp500,1218.7099609375
2010-11-11,sp500,1213.5400390625
2010-11-12,sp500,1199.2099609375
2010-11-15,sp500,1197.75
2010-11-16,sp500,1178.3399658203125
2010-11-17,sp500,1178.5899658203125
2010-11-18,sp500,1196.68994140625
2010-11-19,sp500,1199.72998046875
2010-11-22,sp500,1197.8399658203125
2010-11-23,sp500,1180.72998046875
2010-11-24,sp500,1198.3499755859375
2010-11-26,sp500,1189.4000244140625
2010-11-29,sp500,1187.760009765625
2010-11-30,sp500,1180.550048828125
2010-12-01,sp500,1206.0699462890625
2010-12-02,sp500,1221.530029296875
2010-12-03,sp500,1224.7099609375
2010-12-06,sp500,1223.1199951171875
2010-12-07,sp500,1223.75
2010-12-08,sp500,1228.280029296875
2010-12-09,sp500,1233.0
2010-12-10,sp500,1240.4000244140625
2010-12-13,sp500,1240.4599609375
2010-12-14,sp500,1241.5899658203125
2010-12-15,sp500,1235.22998046875
2010-12-16,sp500,1242.8699951171875
2010-12-17,sp500,1243.9100341796875
2010-12-20,sp500,1247.0799560546875
2010-12-21,sp500,1254.5999755859375
2010-12-22,sp500,1258.8399658203125
2010-12-23,sp500,1256.77001953125
2010-12-27,sp500,1257.5400390625
2010-12-28,sp500,1258.510009765625
2010-12-29,sp500,1259.780029296875
2010-12-30,sp500,1257.8800048828125
2010-12-31,sp500,1257.6400146484375
2011-01-03,sp500,1271.8699951171875
2011-01-04,sp500,1270.199951171875
2011-01-05,sp500,1276.56005859375
2011-01-06,sp500,1273.8499755859375
2011-01-07,sp500,1271.5
2011-01-10,sp500,1269.75
2011-01-11,sp500,1274.47998046875
2011-01-12,sp500,1285.9599609375
2011-01-13,sp500,1283.760009765625
2011-01-14,sp500,1293.239990234375
2011-01-18,sp500,1295.02001953125
2011-01-19,sp500,1281.9200439453125
2011-01-20,sp500,1280.260009765625
2011-01-21,sp500,1283.3499755859375
2011-01-24,sp500,1290.8399658203125
2011-01-25,sp500,1291.1800537109375
2011-01-26,sp500,1296.6300048828125
2011-01-27,sp500,1299.5400390625
2011-01-28,sp500,1276.3399658203125
2011-01-31,sp500,1286.1199951171875
2011-02-01,sp500,1307.5899658203125
2011-02-02,sp500,1304.030029296875
2011-02-03,sp500,1307.0999755859375
2011-02-04,sp500,1310.8699951171875
2011-02-07,sp500,1319.050048828125
2011-02-08,sp500,1324.5699462890625
2011-02-09,sp500,1320.8800048828125
2011-02-10,sp500,1321.8699951171875
2011-02-11,sp500,1329.1500244140625
2011-02-14,sp500,1332.3199462890625
2011-02-15,sp500,1328.010009765625
2011-02-16,sp500,1336.3199462890625
2011-02-17,sp500,1340.4300537109375
2011-02-18,sp500,1343.010009765625
2011-02-22,sp500,1315.43994140625
2011-02-23,sp500,1307.4000244140625
2011-02-24,sp500,1306.0999755859375
2011-02-25,sp500,1319.8800048828125
2011-02-28,sp500,1327.219970703125
2011-03-01,sp500,1306.3299560546875
2011-03-02,sp500,1308.43994140625
2011-03-03,sp500,1330.969970703125
2011-03-04,sp500,1321.1500244140625
2011-03-07,sp500,1310.1300048828125
2011-03-08,sp500,1321.8199462890625
2011-03-09,sp500,1320.02001953125
2011-03-10,sp500,1295.1099853515625
2011-03-11,sp500,1304.280029296875
2011-03-14,sp500,1296.3900146484375
2011-03-15,sp500,1281.8699951171875
2011-03-16,sp500,1256.8800048828125
2011-03-17,sp500,1273.719970703125
2011-03-18,sp500,1279.2099609375
2011-03-21,sp500,1298.3800048828125
2011-03-22,sp500,1293.77001953125
2011-03-23,sp500,1297.5400390625
2011-03-24,sp500,1309.6600341796875
2011-03-25,sp500,1313.800048828125
2011-03-28,sp500,1310.18994140625
2011-03-29,sp500,1319.43994140625
2011-03-30,sp500,1328.260009765625
2011-03-31,sp500,1325.8299560546875
2011-04-01,sp500,1332.4100341796875
2011-04-04,sp500,1332.8699951171875
2011-04-05,sp500,1332.6300048828125
2011-04-06,sp500,1335.5400390625
2011-04-07,sp500,1333.510009765625
2011-04-08,sp500,1328.1700439453125
2011-04-11,sp500,1324.4599609375
2011-04-12,sp500,1314.1600341796875
2011-04-13,sp500,1314.4100341796875
2011-04-14,sp500,1314.52001953125
2011-04-15,sp500,1319.6800537109375
2011-04-18,sp500,1305.1400146484375
2011-04-19,sp500,1312.6199951171875
2011-04-20,sp500,1330.3599853515625
2011-04-21,sp500,1337.3800048828125
2011-04-25,sp500,1335.25
2011-04-26,sp500,1347.239990234375
2011-04-27,sp500,1355.6600341796875
2011-04-28,sp500,1360.47998046875
2011-04-29,sp500,1363.6099853515625
2011-05-02,sp500,1361.219970703125
2011-05-03,sp500,1356.6199951171875
2011-05-04,sp500,1347.3199462890625
2011-05-05,sp500,1335.0999755859375
2011-05-06,sp500,1340.199951171875
2011-05-09,sp500,1346.2900390625
2011-05-10,sp500,1357.1600341796875
2011-05-11,sp500,1342.0799560546875
2011-05-12,sp500,1348.6500244140625
2011-05-13,sp500,1337.77001953125
2011-05-16,sp500,1329.469970703125
2011-05-17,sp500,1328.97998046875
2011-05-18,sp500,1340.6800537109375
2011-05-19,sp500,1343.5999755859375
2011-05-20,sp500,1333.27001953125
2011-05-23,sp500,1317.3699951171875
2011-05-24,sp500,1316.280029296875
2011-05-25,sp500,1320.469970703125
2011-05-26,sp500,1325.68994140625
2011-05-27,sp500,1331.0999755859375
2011-05-31,sp500,1345.199951171875
2011-06-01,sp500,1314.550048828125
2011-06-02,sp500,1312.93994140625
2011-06-03,sp500,1300.1600341796875
2011-06-06,sp500,1286.1700439453125
2011-06-07,sp500,1284.93994140625
2011-06-08,sp500,1279.56005859375
2011-06-09,sp500,1289.0
2011-06-10,sp500,1270.97998046875
2011-06-13,sp500,1271.8299560546875
2011-06-14,sp500,1287.8699951171875
2011-06-15,sp500,1265.4200439453125
2011-06-16,sp500,1267.6400146484375
2011-06-17,sp500,1271.5
2011-06-20,sp500,1278.3599853515625
2011-06-21,sp500,1295.52001953125
2011-06-22,sp500,1287.1400146484375
2011-06-23,sp500,1283.5
2011-06-24,sp500,1268.449951171875
2011-06-27,sp500,1280.0999755859375
2011-06-28,sp500,1296.6700439453125
2011-06-29,sp500,1307.4100341796875
2011-06-30,sp500,1320.6400146484375
