vars,dir_acc
delta_us10y_t1+delta_vix_t1+kospi+kr_base_rate+kr_cd_91d+kr_ppi+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_credit_spread+us_fed_funds+us_treasury_2y,0.573581981194404
crisis_dummy+delta_vix_t1+kr_base_rate+kr_cpi_core+kr_ppi+kr_treasury_1y+kr_treasury_3y+krw_usd+sp500+us_breakeven_10y+us_cpi+us_fed_funds+vix,0.5116407827843165
delta_dxy_t1+delta_vix_t1+dxy+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_5y+us_credit_spread+us_fed_funds+us_treasury_10y+vix,0.4928175399716818
delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+spread_10y_t1+us_breakeven_10y+us_fed_funds+us_treasury_10y+wti_oil,0.5934986938464943
crisis_dummy+delta_us10y_t1+delta_vix_t1+kospi+kr_cd_91d+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_1y+sp500+us_cpi+us_fed_funds+us_treasury_10y+wti_oil,0.5673545499890166
crisis_dummy+delta_us10y_t1+delta_vix_t1+dxy+kospi+kr_cd_91d+kr_treasury_3y+krw_usd+spread_10y_t1+us_breakeven_10y+us_fed_funds+vix+wti_oil,0.5973039702098192
delta_dxy_t1+delta_us10y_t1+dxy+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_mfg_bsi_outlook+krw_usd+us_breakeven_10y+us_fed_funds+vix,0.5883858683652942
dxy+kospi+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_treasury_5y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y,0.5245391887313041
delta_vix_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_ppi+kr_treasury_1y+sp500+spread_10y_t1+us_breakeven_10y+us_credit_spread+us_fed_funds+wti_oil,0.48930277165801805
crisis_dummy+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_ppi+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_fed_funds,0.5031572816814652
dxy+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+sp500+spread_10y_t1+us_cpi+us_credit_spread+us_treasury_10y,0.491306940630934
crisis_dummy+delta_dxy_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+sp500+spread_10y_t1+us_cpi+wti_oil,0.49588322298227266
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kospi+kr_base_rate+kr_cpi+kr_treasury_1y+kr_treasury_5y+us_breakeven_10y+us_fed_funds+us_treasury_10y+vix+wti_oil,0.5965269630891262
crisis_dummy+delta_us10y_t1+delta_vix_t1+dxy+kospi+kr_cd_91d+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_ppi+us_cpi+us_treasury_2y+vix,0.5870041424562831
kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_ppi+kr_treasury_1y+kr_treasury_3y+krw_usd+spread_10y_t1+us_cpi+us_credit_spread+us_fed_funds+vix+wti_oil,0.48826003996475237
dxy+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_3y+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y+vix+wti_oil,0.5015677516909287
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kospi+kr_cd_91d+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+spread_10y_t1+us_cpi+us_treasury_10y+vix,0.5814733311059362
delta_us10y_t1+dxy+kospi+kr_cd_91d+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+sp500+us_cpi+us_treasury_10y+us_treasury_2y,0.5570651893273624
delta_dxy_t1+dxy+kr_cpi+kr_cpi_core+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+krw_usd+sp500+us_cpi+us_credit_spread+us_fed_funds+us_treasury_10y,0.4995243242153174
crisis_dummy+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_treasury_1y+kr_treasury_5y+krw_usd+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y+vix+wti_oil,0.478259431477811
crisis_dummy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_ppi+kr_treasury_1y+kr_treasury_5y+us_breakeven_10y+us_cpi+us_fed_funds+vix+wti_oil,0.4982473342406104
delta_dxy_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_5y+krw_usd+spread_10y_t1+us_treasury_10y+us_treasury_2y,0.4719477052924687
crisis_dummy+dxy+kospi+kr_cd_91d+kr_corp_aa3y+kr_mfg_bsi_outlook+kr_treasury_1y+krw_usd+sp500+us_cpi+us_fed_funds+us_treasury_10y+us_treasury_2y,0.48891769720458905
delta_dxy_t1+delta_us10y_t1+dxy+kr_cd_91d+kr_cpi+kr_cpi_core+kr_ppi+kr_treasury_3y+spread_10y_t1+us_breakeven_10y+us_fed_funds+us_treasury_10y+wti_oil,0.6039000523912839
crisis_dummy+kr_cd_91d+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_5y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_credit_spread+us_treasury_10y+vix,0.5184375730079659
crisis_dummy+delta_dxy_t1+delta_us10y_t1+kospi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_3y+krw_usd+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_2y,0.567126995411506
crisis_dummy+dxy+kr_base_rate+kr_cd_91d+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_5y+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_2y,0.49013536699262633
crisis_dummy+delta_dxy_t1+delta_us10y_t1+dxy+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_5y+spread_10y_t1+us_fed_funds+us_treasury_2y+wti_oil,0.5873585581874011
crisis_dummy+delta_dxy_t1+delta_vix_t1+dxy+kospi+kr_corp_aa3y+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+spread_10y_t1+us_cpi+us_fed_funds+us_treasury_10y,0.48957092743653413
crisis_dummy+delta_dxy_t1+delta_vix_t1+dxy+kospi+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_treasury_3y+sp500+spread_10y_t1+vix+wti_oil,0.49897980744458653
crisis_dummy+delta_dxy_t1+dxy+kr_base_rate+kr_cpi_core+kr_industrial_prod+kr_ppi+kr_treasury_1y+spread_10y_t1+us_cpi+us_treasury_10y+us_treasury_2y+vix,0.5006831521968192
kospi+kr_cd_91d+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+vix,0.5203139231485228
crisis_dummy+delta_us10y_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_treasury_3y+kr_treasury_5y+krw_usd+sp500+us_credit_spread+us_fed_funds+wti_oil,0.6091731639395008
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+krw_usd+sp500+vix,0.6123490889582787
crisis_dummy+delta_us10y_t1+delta_vix_t1+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+krw_usd+us_fed_funds+us_treasury_2y+vix,0.5675469351378041
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_treasury_10y+us_treasury_2y+vix,0.5576478574421163
delta_dxy_t1+dxy+kospi+kr_base_rate+kr_industrial_prod+kr_ppi+krw_usd+sp500+us_breakeven_10y+us_credit_spread+us_treasury_10y+vix+wti_oil,0.4902280962675621
crisis_dummy+dxy+kospi+kr_base_rate+kr_cd_91d+kr_ppi+kr_treasury_1y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_credit_spread+us_treasury_2y+vix,0.5150629356476394
delta_dxy_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_10y,0.510045337859583
crisis_dummy+dxy+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_ppi+kr_treasury_5y+sp500+us_credit_spread+us_treasury_10y+us_treasury_2y+wti_oil,0.5138530122932267
delta_dxy_t1+delta_vix_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_fed_funds+us_treasury_10y,0.4889536592534535
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_base_rate+kr_cpi_core+kr_industrial_prod+kr_treasury_3y+us_cpi+us_fed_funds+us_treasury_10y+vix+wti_oil,0.5992483371977836
delta_us10y_t1+dxy+kospi+kr_base_rate+kr_industrial_prod+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+sp500+us_fed_funds+us_treasury_10y+vix+wti_oil,0.5797133942769291
crisis_dummy+delta_us10y_t1+kospi+kr_cd_91d+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+us_breakeven_10y+us_fed_funds+us_treasury_2y+vix+wti_oil,0.5731228247638555
delta_vix_t1+kr_base_rate+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_fed_funds+us_treasury_2y+wti_oil,0.5011321904385487
crisis_dummy+delta_vix_t1+dxy+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+sp500+spread_10y_t1+us_cpi+us_fed_funds+us_treasury_10y,0.49265966329693667
crisis_dummy+delta_dxy_t1+delta_vix_t1+dxy+kr_base_rate+kr_cpi+kr_cpi_core+kr_ppi+sp500+us_credit_spread+us_treasury_10y+us_treasury_2y+vix,0.5103807732640886
delta_us10y_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_1y+krw_usd+us_cpi+us_fed_funds+us_treasury_10y+us_treasury_2y+vix,0.6003423576412702
delta_vix_t1+dxy+kospi+kr_cd_91d+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_1y+krw_usd+spread_10y_t1+us_credit_spread+us_fed_funds+us_treasury_10y+us_treasury_2y,0.5167949494038524
delta_vix_t1+kospi+kr_cd_91d+kr_corp_aa3y+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+krw_usd+sp500+us_breakeven_10y+us_fed_funds+us_treasury_10y+us_treasury_2y,0.5136356171217158
crisis_dummy+delta_dxy_t1+delta_us10y_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_ppi+kr_treasury_1y+sp500+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y,0.5730088730235688
delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+sp500+spread_10y_t1+us_cpi+us_credit_spread+wti_oil,0.5915477674809506
delta_vix_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_3y+krw_usd+us_breakeven_10y+us_credit_spread+us_fed_funds+vix,0.5002942648431038
delta_dxy_t1+delta_us10y_t1+dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_3y+krw_usd+spread_10y_t1+us_breakeven_10y+vix+wti_oil,0.5835598412016557
dxy+kospi+kr_base_rate+kr_cd_91d+kr_industrial_prod+kr_mfg_bsi_outlook+sp500+us_breakeven_10y+us_credit_spread+us_fed_funds+us_treasury_2y+vix+wti_oil,0.4911797834784892
delta_dxy_t1+delta_vix_t1+dxy+kospi+kr_cd_91d+kr_ppi+krw_usd+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds+vix+wti_oil,0.5139306759756468
crisis_dummy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_ppi+kr_treasury_1y+sp500+spread_10y_t1+us_fed_funds+vix,0.5212459495843448
delta_vix_t1+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_5y+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds+wti_oil,0.49674508332782064
crisis_dummy+delta_dxy_t1+delta_us10y_t1+kospi+kr_base_rate+kr_cd_91d+kr_industrial_prod+kr_treasury_5y+sp500+spread_10y_t1+us_breakeven_10y+us_treasury_10y+wti_oil,0.5965469901249268
crisis_dummy+delta_us10y_t1+dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_3y+sp500+spread_10y_t1+us_breakeven_10y+us_fed_funds+us_treasury_2y,0.5437580265149581
crisis_dummy+delta_dxy_t1+delta_vix_t1+dxy+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_3y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread,0.5112030680023234
crisis_dummy+delta_vix_t1+kospi+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_5y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_treasury_10y,0.49255252456486903
delta_dxy_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_industrial_prod+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds+us_treasury_2y+wti_oil,0.507768860801867
delta_us10y_t1+delta_vix_t1+dxy+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_5y+krw_usd+sp500+spread_10y_t1+us_cpi+us_fed_funds+us_treasury_10y,0.579266309892351
dxy+kospi+kr_cd_91d+kr_corp_aa3y+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+krw_usd+spread_10y_t1+us_credit_spread+us_fed_funds+vix+wti_oil,0.4950726005533867
delta_dxy_t1+delta_us10y_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_3y+kr_treasury_5y+krw_usd+sp500+us_treasury_10y+vix+wti_oil,0.5913051402911303
delta_dxy_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+krw_usd+us_fed_funds+us_treasury_10y+us_treasury_2y,0.5148672479670814
delta_vix_t1+kospi+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+us_cpi+vix+wti_oil,0.4750579667548414
delta_dxy_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_ppi+kr_treasury_3y+kr_treasury_5y+krw_usd+sp500+spread_10y_t1+us_cpi+us_fed_funds,0.4930273118526278
delta_dxy_t1+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_3y+kr_treasury_5y+sp500+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y+wti_oil,0.5009915391271323
crisis_dummy+kospi+kr_base_rate+kr_cpi+kr_ppi+kr_treasury_3y+kr_treasury_5y+krw_usd+spread_10y_t1+us_credit_spread+us_treasury_10y+us_treasury_2y+wti_oil,0.4976140612958484
delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_ppi+kr_treasury_3y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_credit_spread,0.5991157540339475
crisis_dummy+delta_us10y_t1+dxy+kospi+kr_base_rate+kr_cpi_core+kr_ppi+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+us_breakeven_10y+us_cpi+us_treasury_2y,0.5431124860683006
crisis_dummy+delta_us10y_t1+delta_vix_t1+dxy+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+spread_10y_t1+us_cpi+us_credit_spread+us_fed_funds+us_treasury_2y,0.5643608919302071
delta_us10y_t1+kospi+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+krw_usd+us_fed_funds+us_treasury_10y+us_treasury_2y+wti_oil,0.5838471977641175
delta_dxy_t1+delta_vix_t1+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+krw_usd+spread_10y_t1+wti_oil,0.516524022782294
delta_us10y_t1+delta_vix_t1+kospi+kr_corp_aa3y+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_3y+krw_usd+sp500+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y,0.6029657597699137
delta_dxy_t1+kospi+kr_base_rate+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+krw_usd+spread_10y_t1+us_cpi+us_fed_funds+us_treasury_2y+vix+wti_oil,0.5074664557617433
crisis_dummy+delta_us10y_t1+delta_vix_t1+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_3y+krw_usd+sp500+us_fed_funds+us_treasury_10y,0.5547063952814907
crisis_dummy+delta_dxy_t1+kr_cd_91d+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+krw_usd+spread_10y_t1+us_fed_funds+us_treasury_10y+us_treasury_2y+vix+wti_oil,0.5059123717397451
delta_dxy_t1+kospi+kr_base_rate+kr_corp_aa3y+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+krw_usd+us_cpi+us_credit_spread+us_fed_funds+us_treasury_2y+vix,0.5193265877122379
delta_us10y_t1+dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+krw_usd+us_cpi+us_credit_spread+us_treasury_2y+wti_oil,0.547595960204954
delta_vix_t1+kospi+kr_cd_91d+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_ppi+kr_treasury_5y+us_cpi+us_fed_funds+us_treasury_10y+vix+wti_oil,0.5341551104262968
crisis_dummy+delta_vix_t1+kospi+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_1y+kr_treasury_5y+krw_usd+us_breakeven_10y+us_cpi+us_treasury_10y+us_treasury_2y,0.5140916364586395
crisis_dummy+delta_us10y_t1+delta_vix_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y,0.5548043672615045
crisis_dummy+delta_dxy_t1+delta_us10y_t1+kospi+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+sp500+us_credit_spread+us_treasury_10y+us_treasury_2y+wti_oil,0.5714246437769509
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+us_credit_spread+us_fed_funds+vix,0.6054466698877398
delta_dxy_t1+delta_us10y_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+krw_usd+sp500+us_breakeven_10y+us_cpi+us_credit_spread+wti_oil,0.5826397838252447
delta_vix_t1+dxy+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+sp500+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+wti_oil,0.5211255757375434
crisis_dummy+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+sp500+us_credit_spread+us_treasury_10y,0.4814932626347779
crisis_dummy+delta_us10y_t1+kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_treasury_1y+krw_usd+sp500+spread_10y_t1+us_credit_spread+us_treasury_10y+us_treasury_2y+vix,0.5753967655848718
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_industrial_prod+spread_10y_t1+us_breakeven_10y+us_credit_spread+vix+wti_oil,0.599103681987977
crisis_dummy+dxy+kospi+kr_base_rate+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+kr_treasury_5y+us_breakeven_10y+us_cpi+us_treasury_10y+us_treasury_2y+wti_oil,0.5037421249089712
crisis_dummy+delta_us10y_t1+dxy+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+sp500+us_breakeven_10y+us_fed_funds+vix,0.5964042887722716
delta_us10y_t1+dxy+kospi+kr_cpi_core+kr_ppi+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_2y+wti_oil,0.5349713913444686
crisis_dummy+delta_us10y_t1+dxy+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_3y+us_cpi+us_credit_spread+us_fed_funds+us_treasury_2y+vix+wti_oil,0.5841792836992209
dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+kr_treasury_3y+us_breakeven_10y+us_credit_spread+us_treasury_2y+vix+wti_oil,0.4805010638752189
crisis_dummy+delta_dxy_t1+kospi+kr_base_rate+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+krw_usd+us_breakeven_10y+us_treasury_10y+vix+wti_oil,0.5028190270915851
delta_dxy_t1+delta_us10y_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_treasury_3y+krw_usd+us_cpi+us_credit_spread+us_fed_funds+us_treasury_10y,0.5862285309478412
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kospi+kr_base_rate+kr_cd_91d+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+kr_treasury_5y+us_treasury_2y+vix,0.5754313767686944
crisis_dummy+delta_us10y_t1+dxy+kr_base_rate+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_treasury_3y+krw_usd+sp500+us_cpi+us_treasury_10y+vix,0.5955736901411438
crisis_dummy+delta_us10y_t1+dxy+kospi+kr_cpi_core+kr_treasury_1y+sp500+spread_10y_t1+us_breakeven_10y+us_credit_spread+us_fed_funds+us_treasury_2y+wti_oil,0.5715445966499165
delta_us10y_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_ppi+kr_treasury_3y+kr_treasury_5y+us_breakeven_10y+us_treasury_10y+us_treasury_2y+vix,0.5568788053112538
crisis_dummy+delta_dxy_t1+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_credit_spread+us_fed_funds+vix,0.5047266476576109
delta_vix_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_credit_spread+us_fed_funds+us_treasury_10y,0.5045727235400989
delta_dxy_t1+delta_us10y_t1+kospi+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_treasury_5y+krw_usd+us_cpi+us_credit_spread+us_treasury_2y+vix+wti_oil,0.5973160422557895
crisis_dummy+delta_vix_t1+dxy+kospi+kr_industrial_prod+kr_ppi+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_10y,0.5199123164735
delta_dxy_t1+delta_vix_t1+dxy+kr_base_rate+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_treasury_3y+sp500+spread_10y_t1+us_fed_funds+us_treasury_2y+vix,0.5098955188844481
delta_dxy_t1+delta_us10y_t1+dxy+kospi+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_5y+us_credit_spread+us_treasury_2y+vix+wti_oil,0.5833177722567356
delta_dxy_t1+dxy+kr_corp_aa3y+kr_cpi_core+kr_ppi+kr_treasury_1y+kr_treasury_3y+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_treasury_10y+us_treasury_2y,0.5007846829880728
delta_dxy_t1+delta_us10y_t1+kr_base_rate+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_1y+krw_usd+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_10y+wti_oil,0.5755326982181102
crisis_dummy+delta_us10y_t1+delta_vix_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi_core+kr_ppi+kr_treasury_3y+sp500+spread_10y_t1+us_fed_funds+us_treasury_2y,0.5872330926460445
crisis_dummy+delta_dxy_t1+delta_vix_t1+dxy+kospi+kr_cpi_core+kr_ppi+kr_treasury_3y+kr_treasury_5y+sp500+us_cpi+us_credit_spread+us_fed_funds,0.4867313582262303
delta_us10y_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_3y+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y,0.5660777043406612
delta_us10y_t1+delta_vix_t1+dxy+kospi+kr_cd_91d+kr_corp_aa3y+kr_treasury_1y+sp500+spread_10y_t1+us_breakeven_10y+us_treasury_10y+us_treasury_2y+vix,0.5714090129197409
delta_us10y_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+krw_usd+sp500+us_cpi+us_credit_spread+us_fed_funds,0.5812392171508464
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+kr_treasury_5y+vix,0.6050201707838624
dxy+kospi+kr_corp_aa3y+kr_cpi+kr_ppi+kr_treasury_1y+kr_treasury_3y+sp500+spread_10y_t1+us_credit_spread+us_fed_funds+us_treasury_10y+wti_oil,0.5091895170580601
delta_dxy_t1+delta_vix_t1+dxy+kospi+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_5y+spread_10y_t1+us_cpi+us_fed_funds+vix,0.5022934793925291
delta_dxy_t1+delta_vix_t1+dxy+kr_cd_91d+kr_corp_aa3y+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_3y+spread_10y_t1+us_fed_funds+us_treasury_10y+vix+wti_oil,0.5052936968289178
crisis_dummy+delta_vix_t1+kospi+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+sp500+spread_10y_t1+us_credit_spread+us_treasury_10y,0.5157210426949989
